ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,hour,day,month
32976,2017-04-05 00:00:00,0.7,0.0,988.0,3.53,A,216.0,0,5,4
32977,2017-04-05 01:00:00,2.1,-0.7,993.0,3.04,A,216.0,1,5,4
32978,2017-04-05 02:00:00,0.0,-0.7,997.0,2.2,A,210.0,2,5,4
32979,2017-04-05 03:00:00,4.3,-1.4,994.0,4.505,A,222.0,3,5,4
32980,2017-04-05 04:00:00,0.7,2.1,992.0,2.14,A,207.0,4,5,4
32981,2017-04-05 05:00:00,0.0,0.0,995.0,3.04,A,210.0,5,5,4
32982,2017-04-05 06:00:00,0.7,-0.7,997.0,4.955,A,198.0,6,5,4
32983,2017-04-05 07:00:00,0.7,2.1,998.0,7.835,A,213.0,7,5,4
32984,2017-04-05 08:00:00,5.0,2.1,988.0,10.465,A,213.0,8,5,4
32985,2017-04-05 09:00:00,7.1,1.4,1001.0,12.255,A,213.0,9,5,4
32986,2017-04-05 10:00:00,6.4,-2.1,998.0,5.005,A,204.0,10,5,4
32987,2017-04-05 11:00:00,10.7,-2.1,995.0,1.515,A,213.0,11,5,4
32988,2017-04-05 12:00:00,9.3,-5.0,1005.0,2.78,A,204.0,12,5,4
32989,2017-04-05 13:00:00,10.0,-1.4,991.0,4.63,A,222.0,13,5,4
32990,2017-04-05 14:00:00,10.7,-1.4,1000.0,7.51,A,195.0,14,5,4
32991,2017-04-05 15:00:00,10.7,-5.0,987.0,12.155,A,207.0,15,5,4
32992,2017-04-05 16:00:00,11.4,-2.1,995.0,15.3,A,198.0,16,5,4
32993,2017-04-05 17:00:00,9.3,-2.1,987.0,17.465,A,204.0,17,5,4
32994,2017-04-05 18:00:00,8.6,0.0,996.0,19.755,A,213.0,18,5,4
32995,2017-04-05 19:00:00,5.7,2.9,992.0,20.52,A,258.0,19,5,4
32996,2017-04-05 20:00:00,5.7,1.4,983.0,20.91,A,270.0,20,5,4
32997,2017-04-05 21:00:00,5.7,3.6,993.0,1.765,A,267.0,21,5,4
32998,2017-04-05 22:00:00,4.3,2.9,998.0,2.405,A,273.0,22,5,4
32999,2017-04-05 23:00:00,3.6,1.4,987.0,1.89,A,264.0,23,5,4
33000,2017-04-06 00:00:00,5.0,3.6,990.0,4.055,A,300.0,0,6,4
33001,2017-04-06 01:00:00,5.0,0.7,988.0,5.47,A,309.0,1,6,4
33002,2017-04-06 02:00:00,2.1,1.4,990.0,1.89,A,300.0,2,6,4
33003,2017-04-06 03:00:00,1.4,1.4,989.0,2.14,A,318.0,3,6,4
33004,2017-04-06 04:00:00,0.7,1.4,982.0,1.64,A,300.0,4,6,4
33005,2017-04-06 05:00:00,0.7,3.6,983.0,2.905,A,294.0,5,6,4
33006,2017-04-06 06:00:00,0.7,0.7,986.0,4.045,A,291.0,6,6,4
33007,2017-04-06 07:00:00,2.1,0.0,994.0,2.265,A,294.0,7,6,4
33008,2017-04-06 08:00:00,5.0,2.9,996.0,3.165,A,294.0,8,6,4
33009,2017-04-06 09:00:00,4.3,1.4,993.0,3.415,A,264.0,9,6,4
33010,2017-04-06 10:00:00,7.9,2.1,983.0,4.83,A,267.0,10,6,4
33011,2017-04-06 11:00:00,8.6,2.1,990.0,2.54,A,294.0,11,6,4
33012,2017-04-06 12:00:00,8.6,1.4,987.0,4.18,A,318.0,12,6,4
33013,2017-04-06 13:00:00,8.6,2.9,997.0,5.07,A,321.0,13,6,4
33014,2017-04-06 14:00:00,10.7,4.3,986.0,6.21,A,357.0,14,6,4
33015,2017-04-06 15:00:00,10.7,1.4,985.0,3.54,A,375.0,15,6,4
33016,2017-04-06 16:00:00,11.4,2.1,993.0,5.67,A,384.0,16,6,4
33017,2017-04-06 17:00:00,9.3,2.9,997.0,6.435,A,411.0,17,6,4
33018,2017-04-06 18:00:00,7.9,2.9,978.0,2.265,A,396.0,18,6,4
33019,2017-04-06 19:00:00,7.1,5.0,979.0,2.84,A,456.0,19,6,4
33020,2017-04-06 20:00:00,4.3,6.4,994.0,2.515,A,480.0,20,6,4
33021,2017-04-06 21:00:00,4.3,3.6,982.0,2.14,A,474.0,21,6,4
33022,2017-04-06 22:00:00,5.7,6.4,999.0,2.64,A,513.0,22,6,4
33023,2017-04-06 23:00:00,5.0,5.0,986.0,2.905,A,582.0,23,6,4
33024,2017-04-07 00:00:00,4.3,4.3,994.0,2.98,A,546.0,0,7,4
33025,2017-04-07 01:00:00,5.0,5.7,982.0,3.745,A,528.0,1,7,4
33026,2017-04-07 02:00:00,5.7,5.7,1000.0,4.57,A,507.0,2,7,4
33027,2017-04-07 03:00:00,5.0,4.3,987.0,2.915,A,474.0,3,7,4
33028,2017-04-07 04:00:00,3.6,6.4,982.0,3.43,A,474.0,4,7,4
33029,2017-04-07 05:00:00,3.6,4.3,989.0,4.445,A,462.0,5,7,4
33030,2017-04-07 06:00:00,4.3,5.7,993.0,2.14,A,447.0,6,7,4
33031,2017-04-07 07:00:00,5.7,6.4,987.0,1.64,A,456.0,7,7,4
33032,2017-04-07 08:00:00,4.3,6.4,997.0,3.68,C,462.0,8,7,4
33033,2017-04-07 09:00:00,5.0,2.9,995.0,6.935,A,468.0,9,7,4
33034,2017-04-07 10:00:00,7.9,6.4,983.0,2.015,A,474.0,10,7,4
33035,2017-04-07 11:00:00,9.3,4.3,992.0,2.79,A,495.0,11,7,4
33036,2017-04-07 12:00:00,8.6,5.0,999.0,3.665,A,510.0,12,7,4
33037,2017-04-07 13:00:00,10.0,6.4,988.0,1.64,A,501.0,13,7,4
33038,2017-04-07 14:00:00,10.0,7.1,986.0,3.415,A,531.0,14,7,4
33039,2017-04-07 15:00:00,9.3,6.4,984.0,6.795,A,573.0,15,7,4
33040,2017-04-07 16:00:00,10.0,7.9,991.0,2.765,A,630.0,16,7,4
33041,2017-04-07 17:00:00,8.6,9.3,984.0,1.765,A,660.0,17,7,4
33042,2017-04-07 18:00:00,8.6,8.6,988.0,3.53,A,678.0,18,7,4
33043,2017-04-07 19:00:00,7.9,7.1,989.0,4.045,A,657.0,19,7,4
33044,2017-04-07 20:00:00,5.7,5.0,997.0,1.515,A,681.0,20,7,4
33045,2017-04-07 21:00:00,5.7,7.9,994.0,1.765,A,702.0,21,7,4
33046,2017-04-07 22:00:00,6.4,5.7,992.0,2.39,A,717.0,22,7,4
33047,2017-04-07 23:00:00,5.7,7.9,992.0,1.965,A,666.0,23,7,4
33048,2017-04-08 00:00:00,5.0,3.6,981.0,3.415,A,654.0,0,8,4
33049,2017-04-08 01:00:00,5.0,3.6,989.0,1.575,A,621.0,1,8,4
33050,2017-04-08 02:00:00,3.6,7.1,985.0,3.29,A,600.0,2,8,4
33051,2017-04-08 03:00:00,4.3,7.1,992.0,4.18,A,621.0,3,8,4
33052,2017-04-08 04:00:00,4.3,5.7,989.0,2.515,A,606.0,4,8,4
33053,2017-04-08 05:00:00,4.3,4.3,979.0,2.765,A,585.0,5,8,4
33054,2017-04-08 06:00:00,5.0,2.9,992.0,1.89,A,606.0,6,8,4
33055,2017-04-08 07:00:00,5.0,5.7,983.0,1.7,A,603.0,7,8,4
33056,2017-04-08 08:00:00,5.0,6.4,994.0,2.64,A,585.0,8,8,4
33057,2017-04-08 09:00:00,5.7,5.0,999.0,2.64,A,597.0,9,8,4
33058,2017-04-08 10:00:00,7.9,8.6,989.0,2.64,A,600.0,10,8,4
33059,2017-04-08 11:00:00,10.7,7.1,991.0,2.54,A,579.0,11,8,4
33060,2017-04-08 12:00:00,10.0,7.1,999.0,1.765,A,606.0,12,8,4
33061,2017-04-08 13:00:00,11.4,7.1,987.0,3.53,A,609.0,13,8,4
33062,2017-04-08 14:00:00,10.7,6.4,984.0,4.295,A,627.0,14,8,4
33063,2017-04-08 15:00:00,11.4,5.7,981.0,3.165,A,651.0,15,8,4
33064,2017-04-08 16:00:00,12.1,6.4,980.0,1.765,A,630.0,16,8,4
33065,2017-04-08 17:00:00,11.4,8.6,994.0,3.405,A,678.0,17,8,4
33066,2017-04-08 18:00:00,10.0,9.3,984.0,3.355,A,690.0,18,8,4
33067,2017-04-08 19:00:00,7.1,7.9,990.0,4.995,A,729.0,19,8,4
33068,2017-04-08 20:00:00,7.9,6.4,998.0,2.015,A,717.0,20,8,4
33069,2017-04-08 21:00:00,6.4,5.7,997.0,2.78,A,711.0,21,8,4
33070,2017-04-08 22:00:00,5.7,7.9,999.0,1.325,A,693.0,22,8,4
33071,2017-04-08 23:00:00,5.7,6.4,997.0,2.965,A,744.0,23,8,4
33072,2017-04-09 00:00:00,6.4,7.9,995.0,4.105,A,696.0,0,9,4
33073,2017-04-09 01:00:00,6.4,5.0,987.0,3.04,A,657.0,1,9,4
33074,2017-04-09 02:00:00,7.1,4.3,1002.0,1.515,A,660.0,2,9,4
33075,2017-04-09 03:00:00,5.7,4.3,986.0,2.14,A,627.0,3,9,4
33076,2017-04-09 04:00:00,4.3,7.1,997.0,1.765,A,582.0,4,9,4
33077,2017-04-09 05:00:00,3.6,5.0,986.0,2.325,A,618.0,5,9,4
33078,2017-04-09 06:00:00,3.6,2.9,987.0,2.265,A,603.0,6,9,4
33079,2017-04-09 07:00:00,5.7,5.0,996.0,2.765,A,582.0,7,9,4
33080,2017-04-09 08:00:00,5.7,6.4,984.0,1.765,A,570.0,8,9,4
33081,2017-04-09 09:00:00,7.9,7.9,994.0,3.28,A,555.0,9,9,4
33082,2017-04-09 10:00:00,10.0,7.1,988.0,2.415,A,594.0,10,9,4
33083,2017-04-09 11:00:00,8.6,7.1,991.0,6.795,A,567.0,11,9,4
33084,2017-04-09 12:00:00,10.0,7.9,992.0,1.64,A,564.0,12,9,4
33085,2017-04-09 13:00:00,12.9,7.9,1000.0,5.005,A,546.0,13,9,4
33086,2017-04-09 14:00:00,12.9,7.1,1000.0,6.295,A,525.0,14,9,4
33087,2017-04-09 15:00:00,12.9,8.6,993.0,9.3,A,504.0,15,9,4
33088,2017-04-09 16:00:00,10.7,6.4,993.0,10.965,A,480.0,16,9,4
33089,2017-04-09 17:00:00,10.0,8.6,999.0,13.38,A,480.0,17,9,4
33090,2017-04-09 18:00:00,7.9,7.1,985.0,2.39,A,498.0,18,9,4
33091,2017-04-09 19:00:00,7.9,9.3,986.0,3.54,A,546.0,19,9,4
33092,2017-04-09 20:00:00,7.9,7.9,982.0,4.455,A,567.0,20,9,4
33093,2017-04-09 21:00:00,9.3,7.1,1000.0,6.62,A,588.0,21,9,4
33094,2017-04-09 22:00:00,7.1,7.1,996.0,1.64,A,552.0,22,9,4
33095,2017-04-09 23:00:00,7.1,7.9,983.0,3.28,A,585.0,23,9,4
33096,2017-04-10 00:00:00,5.7,5.7,984.0,2.515,A,576.0,0,10,4
33097,2017-04-10 01:00:00,5.7,6.4,990.0,3.305,A,564.0,1,10,4
33098,2017-04-10 02:00:00,6.4,7.1,999.0,2.14,A,552.0,2,10,4
33099,2017-04-10 03:00:00,5.7,6.4,992.0,3.655,A,558.0,3,10,4
33100,2017-04-10 04:00:00,7.1,8.6,997.0,2.665,A,576.0,4,10,4
33101,2017-04-10 05:00:00,5.0,7.1,1000.0,3.555,A,495.0,5,10,4
33102,2017-04-10 06:00:00,7.9,9.3,990.0,1.64,A,432.0,6,10,4
33103,2017-04-10 07:00:00,7.1,7.1,985.0,3.415,A,438.0,7,10,4
33104,2017-04-10 08:00:00,7.9,9.3,987.0,4.58,A,414.0,8,10,4
33105,2017-04-10 09:00:00,5.7,7.9,988.0,5.995,A,411.0,9,10,4
33106,2017-04-10 10:00:00,8.6,5.7,1002.0,7.51,A,462.0,10,10,4
33107,2017-04-10 11:00:00,9.3,8.6,982.0,8.8,A,486.0,11,10,4
33108,2017-04-10 12:00:00,7.9,5.7,986.0,11.215,A,492.0,12,10,4
33109,2017-04-10 13:00:00,10.0,8.6,998.0,2.515,A,486.0,13,10,4
33110,2017-04-10 14:00:00,10.7,7.9,986.0,3.655,A,453.0,14,10,4
33111,2017-04-10 15:00:00,10.7,9.3,983.0,3.415,A,462.0,15,10,4
33112,2017-04-10 16:00:00,10.7,7.9,981.0,6.295,A,483.0,16,10,4
33113,2017-04-10 17:00:00,9.3,7.1,985.0,9.8,A,504.0,17,10,4
33114,2017-04-10 18:00:00,9.3,4.3,987.0,16.825,A,324.0,18,10,4
33115,2017-04-10 19:00:00,9.3,2.1,1000.0,23.35,A,207.0,19,10,4
33116,2017-04-10 20:00:00,8.6,2.1,992.0,29.535,A,201.0,20,10,4
33117,2017-04-10 21:00:00,9.3,0.7,999.0,36.06,A,177.0,21,10,4
33118,2017-04-10 22:00:00,7.1,1.4,996.0,43.21,A,189.0,22,10,4
33119,2017-04-10 23:00:00,7.1,-1.4,991.0,50.36,A,186.0,23,10,4
33120,2017-04-11 00:00:00,6.4,2.1,991.0,56.795,C,189.0,0,11,4
33121,2017-04-11 01:00:00,7.1,0.0,990.0,60.965,C,198.0,1,11,4
33122,2017-04-11 02:00:00,6.4,2.9,1001.0,65.485,C,195.0,2,11,4
33123,2017-04-11 03:00:00,6.4,4.3,999.0,4.88,C,192.0,3,11,4
33124,2017-04-11 04:00:00,6.4,3.6,999.0,4.005,A,180.0,4,11,4
33125,2017-04-11 05:00:00,5.7,2.9,995.0,6.545,A,207.0,5,11,4
33126,2017-04-11 06:00:00,6.4,0.0,993.0,8.675,A,201.0,6,11,4
33127,2017-04-11 07:00:00,7.9,-4.3,1002.0,17.85,A,195.0,7,11,4
33128,2017-04-11 08:00:00,5.7,-6.4,997.0,21.87,A,195.0,8,11,4
33129,2017-04-11 09:00:00,7.9,-2.1,995.0,4.63,A,198.0,9,11,4
33130,2017-04-11 10:00:00,8.6,-5.7,1004.0,8.15,A,204.0,10,11,4
33131,2017-04-11 11:00:00,7.1,-2.1,1004.0,12.03,A,201.0,11,11,4
33132,2017-04-11 12:00:00,9.3,-4.3,1010.0,15.825,A,198.0,12,11,4
33133,2017-04-11 13:00:00,10.0,-4.3,1011.0,4.63,A,192.0,13,11,4
33134,2017-04-11 14:00:00,9.3,-6.4,994.0,9.675,A,183.0,14,11,4
33135,2017-04-11 15:00:00,9.3,-5.0,1002.0,12.82,A,198.0,15,11,4
33136,2017-04-11 16:00:00,7.1,-2.9,1000.0,15.61,A,198.0,16,11,4
33137,2017-04-11 17:00:00,7.1,-7.1,993.0,19.405,A,210.0,17,11,4
33138,2017-04-11 18:00:00,8.6,-7.9,993.0,25.575,A,180.0,18,11,4
33139,2017-04-11 19:00:00,5.7,-2.1,1010.0,28.705,A,192.0,19,11,4
33140,2017-04-11 20:00:00,5.7,-2.1,1008.0,31.085,A,210.0,20,11,4
33141,2017-04-11 21:00:00,3.6,-2.9,1010.0,34.215,A,207.0,21,11,4
33142,2017-04-11 22:00:00,2.9,-2.1,1010.0,38.985,A,213.0,22,11,4
33143,2017-04-11 23:00:00,4.3,-3.6,1003.0,40.99,A,192.0,23,11,4
33144,2017-04-12 00:00:00,1.4,-5.7,996.0,43.53,A,198.0,0,12,4
33145,2017-04-12 01:00:00,0.7,-3.6,1002.0,46.035,A,183.0,1,12,4
33146,2017-04-12 02:00:00,-0.7,-5.0,1009.0,49.79,A,204.0,2,12,4
33147,2017-04-12 03:00:00,-0.7,-5.0,1005.0,50.705,A,192.0,3,12,4
33148,2017-04-12 04:00:00,0.7,-7.1,1002.0,53.12,A,192.0,4,12,4
33149,2017-04-12 05:00:00,-2.1,-3.6,995.0,55.535,A,204.0,5,12,4
33150,2017-04-12 06:00:00,-1.4,-3.6,1002.0,3.29,A,180.0,6,12,4
33151,2017-04-12 07:00:00,0.0,-4.3,1006.0,4.645,A,174.0,7,12,4
33152,2017-04-12 08:00:00,5.0,-3.6,1008.0,7.435,A,177.0,8,12,4
33153,2017-04-12 09:00:00,3.6,-8.6,997.0,11.205,A,186.0,9,12,4
33154,2017-04-12 10:00:00,6.4,-8.6,995.0,14.6,A,201.0,10,12,4
33155,2017-04-12 11:00:00,5.7,-8.6,993.0,19.62,A,213.0,11,12,4
33156,2017-04-12 12:00:00,7.1,-8.6,995.0,22.0,A,180.0,12,12,4
33157,2017-04-12 13:00:00,8.6,-10.0,1001.0,24.29,A,192.0,13,12,4
33158,2017-04-12 14:00:00,7.9,-7.9,990.0,3.54,A,210.0,14,12,4
33159,2017-04-12 15:00:00,7.1,-9.3,997.0,3.43,A,180.0,15,12,4
33160,2017-04-12 16:00:00,9.3,-7.9,1003.0,2.54,A,186.0,16,12,4
33161,2017-04-12 17:00:00,6.4,-7.9,997.0,5.205,A,180.0,17,12,4
33162,2017-04-12 18:00:00,2.9,-4.3,995.0,5.595,A,204.0,18,12,4
33163,2017-04-12 19:00:00,2.9,-4.3,989.0,7.885,A,210.0,19,12,4
33164,2017-04-12 20:00:00,0.0,-2.1,992.0,2.64,A,234.0,20,12,4
33165,2017-04-12 21:00:00,0.0,-2.1,987.0,2.78,A,222.0,21,12,4
33166,2017-04-12 22:00:00,0.7,-2.9,989.0,4.295,A,228.0,22,12,4
33167,2017-04-12 23:00:00,-0.7,0.0,990.0,5.1850000000000005,A,246.0,23,12,4
33168,2017-04-13 00:00:00,0.0,0.0,992.0,5.635,A,255.0,0,13,4
33169,2017-04-13 01:00:00,-0.7,-1.4,997.0,2.14,A,258.0,1,13,4
33170,2017-04-13 02:00:00,-2.1,-2.1,983.0,1.89,A,237.0,2,13,4
33171,2017-04-13 03:00:00,-1.4,-2.1,989.0,3.755,A,243.0,3,13,4
33172,2017-04-13 04:00:00,0.0,-2.9,992.0,6.045,A,246.0,4,13,4
33173,2017-04-13 05:00:00,-0.7,-2.1,982.0,8.21,A,234.0,5,13,4
33174,2017-04-13 06:00:00,-1.4,-3.6,982.0,2.14,A,207.0,6,13,4
33175,2017-04-13 07:00:00,-1.4,-2.1,991.0,3.665,A,222.0,7,13,4
33176,2017-04-13 08:00:00,2.1,-4.3,999.0,6.42,A,201.0,8,13,4
33177,2017-04-13 09:00:00,2.9,-2.1,995.0,8.46,A,216.0,9,13,4
33178,2017-04-13 10:00:00,5.7,-5.0,990.0,2.015,A,216.0,10,13,4
33179,2017-04-13 11:00:00,7.9,-4.3,981.0,2.405,A,216.0,11,13,4
33180,2017-04-13 12:00:00,9.3,-5.0,999.0,4.82,A,213.0,12,13,4
33181,2017-04-13 13:00:00,10.7,-2.1,987.0,4.645,A,249.0,13,13,4
33182,2017-04-13 14:00:00,10.0,-2.9,980.0,8.775,A,228.0,14,13,4
33183,2017-04-13 15:00:00,12.9,-2.9,985.0,11.795,A,234.0,15,13,4
33184,2017-04-13 16:00:00,10.7,-5.0,983.0,16.439999999999998,A,216.0,16,13,4
33185,2017-04-13 17:00:00,9.3,-1.4,995.0,19.82,A,225.0,17,13,4
33186,2017-04-13 18:00:00,10.7,-2.1,988.0,22.45,A,252.0,18,13,4
33187,2017-04-13 19:00:00,9.3,-2.9,978.0,27.745,A,264.0,19,13,4
33188,2017-04-13 20:00:00,6.4,-3.6,991.0,31.39,A,288.0,20,13,4
33189,2017-04-13 21:00:00,9.3,-2.9,994.0,4.88,A,309.0,21,13,4
33190,2017-04-13 22:00:00,2.1,1.4,993.0,5.77,A,309.0,22,13,4
33191,2017-04-13 23:00:00,2.1,2.9,986.0,6.035,A,342.0,23,13,4
33192,2017-04-14 00:00:00,0.7,1.4,980.0,7.3,A,360.0,0,14,4
33193,2017-04-14 01:00:00,0.7,1.4,980.0,8.190000000000001,A,354.0,1,14,4
33194,2017-04-14 02:00:00,-0.7,0.0,991.0,2.765,A,363.0,2,14,4
33195,2017-04-14 03:00:00,0.7,0.0,993.0,1.64,A,324.0,3,14,4
33196,2017-04-14 04:00:00,0.0,2.1,979.0,3.405,A,297.0,4,14,4
33197,2017-04-14 05:00:00,-0.7,-1.4,981.0,3.67,A,312.0,5,14,4
33198,2017-04-14 06:00:00,0.7,-0.7,977.0,3.29,A,276.0,6,14,4
33199,2017-04-14 07:00:00,2.1,1.4,973.0,1.515,A,282.0,7,14,4
33200,2017-04-14 08:00:00,2.9,1.4,981.0,3.415,A,300.0,8,14,4
33201,2017-04-14 09:00:00,5.7,1.4,991.0,2.915,A,264.0,9,14,4
33202,2017-04-14 10:00:00,12.1,-5.7,981.0,11.205,A,225.0,10,14,4
33203,2017-04-14 11:00:00,11.4,-5.0,983.0,20.145,A,204.0,11,14,4
33204,2017-04-14 12:00:00,12.1,-4.3,984.0,29.225,A,216.0,12,14,4
33205,2017-04-14 13:00:00,11.4,-5.7,975.0,39.165,A,186.0,13,14,4
33206,2017-04-14 14:00:00,12.9,-8.6,987.0,50.595,A,201.0,14,14,4
33207,2017-04-14 15:00:00,11.4,-7.1,981.0,59.425,A,180.0,15,14,4
33208,2017-04-14 16:00:00,10.7,-9.3,984.0,68.865,A,186.0,16,14,4
33209,2017-04-14 17:00:00,10.0,-7.9,978.0,77.93,A,210.0,17,14,4
33210,2017-04-14 18:00:00,7.1,-10.0,993.0,86.87,A,177.0,18,14,4
33211,2017-04-14 19:00:00,9.3,-12.9,996.0,95.185,A,204.0,19,14,4
33212,2017-04-14 20:00:00,7.9,-10.7,992.0,101.37,A,195.0,20,14,4
33213,2017-04-14 21:00:00,6.4,-9.3,999.0,104.875,A,192.0,21,14,4
33214,2017-04-14 22:00:00,5.0,-9.3,998.0,3.04,A,195.0,22,14,4
33215,2017-04-14 23:00:00,3.6,-5.0,985.0,1.89,A,192.0,23,14,4
33216,2017-04-15 00:00:00,1.4,-3.6,988.0,3.655,A,219.0,0,15,4
33217,2017-04-15 01:00:00,0.7,-6.4,997.0,3.165,A,213.0,1,15,4
33218,2017-04-15 02:00:00,-1.4,-4.3,983.0,2.64,A,231.0,2,15,4
33219,2017-04-15 03:00:00,-0.7,-4.3,986.0,3.405,A,234.0,3,15,4
33220,2017-04-15 04:00:00,-0.7,-4.3,986.0,4.295,A,204.0,4,15,4
33221,2017-04-15 05:00:00,-2.1,-2.1,996.0,4.4350000000000005,A,240.0,5,15,4
33222,2017-04-15 06:00:00,-0.7,-3.6,995.0,5.135,A,234.0,6,15,4
33223,2017-04-15 07:00:00,-1.4,-2.1,985.0,6.025,A,240.0,7,15,4
33224,2017-04-15 08:00:00,4.3,0.0,992.0,6.54,A,228.0,8,15,4
33225,2017-04-15 09:00:00,4.3,-0.7,986.0,7.805,A,240.0,9,15,4
33226,2017-04-15 10:00:00,7.9,-3.6,992.0,8.82,A,201.0,10,15,4
33227,2017-04-15 11:00:00,10.0,-6.4,989.0,5.92,A,198.0,11,15,4
33228,2017-04-15 12:00:00,9.3,-7.1,986.0,11.465,A,219.0,12,15,4
33229,2017-04-15 13:00:00,11.4,-7.1,986.0,18.115,A,210.0,13,15,4
33230,2017-04-15 14:00:00,11.4,-5.7,998.0,26.015,A,210.0,14,15,4
33231,2017-04-15 15:00:00,12.1,-7.1,993.0,32.165,A,231.0,15,15,4
33232,2017-04-15 16:00:00,10.7,-5.7,982.0,40.19,A,225.0,16,15,4
33233,2017-04-15 17:00:00,11.4,-7.9,989.0,45.125,A,264.0,17,15,4
33234,2017-04-15 18:00:00,5.7,-3.6,979.0,48.255,A,243.0,18,15,4
33235,2017-04-15 19:00:00,7.1,-3.6,984.0,52.385,A,267.0,19,15,4
33236,2017-04-15 20:00:00,5.7,-3.6,986.0,54.89,A,255.0,20,15,4
33237,2017-04-15 21:00:00,5.0,-4.3,989.0,56.68,A,246.0,21,15,4
33238,2017-04-15 22:00:00,1.4,0.7,988.0,1.64,A,270.0,22,15,4
33239,2017-04-15 23:00:00,2.1,-0.7,993.0,3.665,A,270.0,23,15,4
33240,2017-04-16 00:00:00,0.7,-2.9,993.0,2.265,A,291.0,0,16,4
33241,2017-04-16 01:00:00,1.4,0.7,979.0,2.405,A,303.0,1,16,4
33242,2017-04-16 02:00:00,0.0,-3.6,994.0,1.64,A,294.0,2,16,4
33243,2017-04-16 03:00:00,-0.7,1.4,991.0,2.075,A,306.0,3,16,4
33244,2017-04-16 04:00:00,-1.4,0.7,980.0,1.89,A,294.0,4,16,4
33245,2017-04-16 05:00:00,-0.7,0.0,989.0,4.555,A,312.0,5,16,4
33246,2017-04-16 06:00:00,0.7,-2.1,980.0,5.195,A,312.0,6,16,4
33247,2017-04-16 07:00:00,-0.7,1.4,988.0,2.64,A,312.0,7,16,4
33248,2017-04-16 08:00:00,2.1,0.7,990.0,1.765,A,306.0,8,16,4
33249,2017-04-16 09:00:00,5.7,-0.7,985.0,4.305,A,270.0,9,16,4
33250,2017-04-16 10:00:00,6.4,-1.4,995.0,5.345,A,267.0,10,16,4
33251,2017-04-16 11:00:00,8.6,0.0,992.0,2.015,A,294.0,11,16,4
33252,2017-04-16 12:00:00,10.0,-0.7,977.0,4.18,A,300.0,12,16,4
33253,2017-04-16 13:00:00,11.4,-1.4,992.0,6.22,A,300.0,13,16,4
33254,2017-04-16 14:00:00,12.1,-2.1,985.0,4.63,A,324.0,14,16,4
33255,2017-04-16 15:00:00,13.6,-0.7,976.0,7.01,A,336.0,15,16,4
33256,2017-04-16 16:00:00,12.9,1.4,980.0,11.78,A,318.0,16,16,4
33257,2017-04-16 17:00:00,12.1,-0.7,980.0,15.3,A,312.0,17,16,4
33258,2017-04-16 18:00:00,8.6,1.4,989.0,2.515,A,336.0,18,16,4
33259,2017-04-16 19:00:00,5.0,2.1,985.0,2.915,A,351.0,19,16,4
33260,2017-04-16 20:00:00,7.9,2.9,995.0,5.455,A,369.0,20,16,4
33261,2017-04-16 21:00:00,5.7,4.3,976.0,5.345,A,414.0,21,16,4
33262,2017-04-16 22:00:00,5.0,3.6,992.0,2.14,A,408.0,22,16,4
33263,2017-04-16 23:00:00,3.6,1.4,996.0,2.78,A,444.0,23,16,4
33264,2017-04-17 00:00:00,2.1,3.6,979.0,1.765,A,450.0,0,17,4
33265,2017-04-17 01:00:00,4.3,0.0,981.0,4.555,A,423.0,1,17,4
33266,2017-04-17 02:00:00,1.4,0.0,992.0,2.915,A,414.0,2,17,4
33267,2017-04-17 03:00:00,1.4,1.4,983.0,3.04,A,408.0,3,17,4
33268,2017-04-17 04:00:00,0.7,2.9,979.0,2.64,A,402.0,4,17,4
33269,2017-04-17 05:00:00,2.1,2.1,987.0,3.665,A,396.0,5,17,4
33270,2017-04-17 06:00:00,1.4,0.0,982.0,5.08,A,309.0,6,17,4
33271,2017-04-17 07:00:00,2.1,2.1,993.0,6.12,A,330.0,7,17,4
33272,2017-04-17 08:00:00,3.6,3.6,996.0,10.375,A,303.0,8,17,4
33273,2017-04-17 09:00:00,6.4,2.9,994.0,2.79,A,282.0,9,17,4
33274,2017-04-17 10:00:00,7.1,0.0,991.0,2.14,A,315.0,10,17,4
33275,2017-04-17 11:00:00,9.3,4.3,987.0,2.78,A,324.0,11,17,4
33276,2017-04-17 12:00:00,11.4,3.6,982.0,3.67,A,387.0,12,17,4
33277,2017-04-17 13:00:00,12.1,0.7,993.0,5.585,A,417.0,13,17,4
33278,2017-04-17 14:00:00,12.9,0.7,984.0,7.225,A,402.0,14,17,4
33279,2017-04-17 15:00:00,12.1,4.3,990.0,4.005,A,429.0,15,17,4
33280,2017-04-17 16:00:00,12.9,3.6,985.0,7.26,A,450.0,16,17,4
33281,2017-04-17 17:00:00,10.0,2.1,981.0,9.3,A,450.0,17,17,4
33282,2017-04-17 18:00:00,9.3,3.6,975.0,2.39,A,468.0,18,17,4
33283,2017-04-17 19:00:00,6.4,5.0,985.0,3.53,A,510.0,19,17,4
33284,2017-04-17 20:00:00,7.1,4.3,983.0,1.64,A,552.0,20,17,4
33285,2017-04-17 21:00:00,6.4,3.6,990.0,2.53,A,546.0,21,17,4
33286,2017-04-17 22:00:00,4.3,5.0,983.0,2.39,A,624.0,22,17,4
33287,2017-04-17 23:00:00,5.7,6.4,983.0,2.965,A,651.0,23,17,4
